Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
123235,8107993135,Ana,Vargas,4089753774967000,6,77448.1245
60509,6653944570,Ricardo,Vargas,917455390138936,12,77438.5055
43080,8117480420,Jose,Rodriguez,8818631284062330,2,77436.5569
11472,3575237762,Ana,Claros Rodriguez,9737334405697760,1,77421.1856
74076,3398136042,Ana Maria,Mendoza,4356373825907510,14,77413.0261
92921,4185683176,Jose Elena Sofia,Perez,4103707684325720,10,77410.9235
122271,4703400476,Luis Luis,Claros,921914129540601,3,77409.1029
45397,1143162679,Maria Diego,Garcia,3688069563909220,1,77409.0104
45328,4311710777,Maria Carlos Jose,Vargas,2282010139070070,2,77408.7257
12477,55207612,Juan Ana,Mamani Mamani,9303259426921040,5,77406.7278
51739,8149774769,Jorge,Mendoza,9810762017760900,8,77405.6997
73902,5186466142,Jorge Juan Maria,Claros,4540387409316250,2,77401.8172
44951,3903490427,Ricardo Juan,Mamani,6075068679358330,12,77401.4187
39845,9232012272,Carlos,Vargas,5980743717905740,3,77398.2659
22960,8227464531,Luis,Rodriguez Mamani,5151201589765120,6,77396.6312
113600,9211087744,Ricardo Ana Jose,Flores,1675299993154470,7,77394.1874
61866,9346360846,Lucia Sofia,Perez,687176189408379,4,77392.5785
3877,9406215699,Ana Diego,Mendoza,7986119463098320,1,77381.7044
27596,6718679808,Elena,Garcia,7189613431565720,12,77381.4731
5684,9218785509,Maria Maria,Vargas,4083807386355380,13,77378.8203
79142,5531597481,Ricardo,Garcia,8080369634009570,3,77374.5294
85255,4315975596,Elena Carlos Lucia,Mendoza Rodriguez,6141958771477140,10,77374.0345
101650,514187091,Jorge,Lopez Mamani,5450522132819570,2,77368.6745
8856,5599903937,Jorge Maria Lucia,Lopez Mendoza,5926468613539690,14,77365.4149
54265,7726399793,Maria,Vargas,4728292916182240,8,77364.9392
14167,7039800043,Luis,Quispe Rodriguez,2571461262422980,9,77363.1691
41970,2010813509,Ricardo Ana,Mamani Mamani,214081630883288,8,77360.2442
65096,8004107015,Sofia Diego,Mendoza,9989027810786160,1,77357.5239
90735,4745828305,Diego,Garcia,1964916562180870,2,77353.1812
75640,1619845576,Lucia,Flores,1274405535425810,3,77347.446
111670,8852574645,Sofia Lucia Ricardo,Claros,4093769992914270,12,77345.5382
116979,6426787066,Juan Ricardo,Flores,1045521093702050,5,77340.4166
53369,8691114441,Jorge Sofia,Mamani,2005679112471670,1,77328.7228
64836,6374447234,Carlos,Flores,6965516711096020,12,77302.0161
107533,3573825096,Ana Sofia,Rodriguez Vargas,5886292968543650,7,77299.3129
12801,7087414343,Maria Sofia,Quispe Mamani,9295910114539760,5,77289.5447
21331,3301115597,Lucia Lucia,Claros,3461293157418500,4,77288.7929
863,296012865,Juan Ana Juan,Flores,3228534140870370,13,77286.4277
73292,6559961658,Jose Juan,Mamani Rodriguez,2447731036024590,3,77285.7089
34900,9239899463,Jose Elena,Mamani,341082516674170,11,77284.364
53287,2052172737,Jose Carlos Carlos,Garcia Mendoza,8864580465614090,10,77283.72
41177,4376397621,Carlos,Lopez Vargas,8479539042390710,11,77283.5034
95877,4994007451,Luis Luis,Flores Vargas,148112274243365,6,77277.8182
60597,7505908811,Lucia,Mamani,2387790429908920,12,77268.349
23824,4077672266,Sofia Jorge,Flores Perez,4125254473048320,13,77256.6712
89632,1130922102,Luis Jorge Ricardo,Perez Mamani,3647036941993750,11,77252.4784
8043,4618680451,Ricardo,Flores Flores,7921653412434490,12,77251.7216
26108,47582191,Maria,Lopez Rodriguez,3708667539740140,2,77242.5494
52873,6949362126,Elena,Claros,1645456856027960,9,77241.5443
60877,5289736843,Luis Luis,Lopez,2538084277444540,5,77238.556
85312,1426688576,Carlos,Quispe Garcia,8118795099733070,1,77237.0154
34239,8866109189,Diego Luis Maria,Quispe Lopez,6717901552440700,7,77231.3834
71723,2276047762,Ana Carlos,Vargas,758682808203686,13,77224.4781
65318,6135168726,Jose,Lopez,5866636077482490,2,77224.1835
103012,7984974235,Jose,Flores,7143057476638160,11,77217.6723
81068,8801607415,Elena,Garcia,1184124241837150,1,77214.2147
85962,71334545,Lucia Ricardo Sofia,Choque,6938098198661840,1,77213.0906
118612,5511244890,Jose,Claros Mamani,8336989626589300,10,77210.934
73783,7600834049,Elena,Claros Claros,9262685325045270,3,77205.3832
72752,423808278,Luis,Flores Flores,5341986944530870,6,77203.4485
29109,3624968866,Ana Jorge,Claros Garcia,9986436868370310,12,77198.8537
15628,1280865599,Diego Luis,Quispe,7337109809495750,5,77187.4491
38113,2357802788,Maria,Garcia Flores,5959450719753790,11,77182.6599
37447,7380899279,Luis Juan Ricardo,Rodriguez,7539691571043310,6,77173.815
49264,4710505699,Ricardo,Mendoza Mendoza,972324836104609,8,77167.5563
56569,2266738566,Diego Juan Lucia,Mamani Rodriguez,7163203588447310,5,77165.0162
79945,4060060138,Jose,Perez Vargas,9455095088911580,13,77161.8751
113057,5412973999,Ana Jose,Garcia Rodriguez,4859456668543560,11,77160.8034
73112,4405289931,Luis,Quispe Claros,8374386069777460,14,77156.3744
119629,2125426741,Lucia Carlos,Claros Vargas,2441846146311470,4,77154.1996
71204,8163264960,Maria,Vargas,9419306962890710,1,77151.6828
82839,1706145711,Sofia Elena,Choque,8879569106488540,12,77151.5023
99638,5589542294,Carlos Diego,Mendoza,8510002971352640,9,77142.7957
5604,593079331,Sofia Jorge,Rodriguez,8307688471581420,1,77141.7405
52073,5100002091,Jose Jose Ricardo,Garcia Vargas,621674002581888,4,77140.7851
46475,8540964661,Diego Ana Juan,Claros,4054344139757910,2,77140.1466
42607,8429733277,Jorge,Quispe Mendoza,1217915996695110,11,77132.7397
59331,9915519854,Jose Sofia Elena,Rodriguez Flores,2405435019813160,2,77128.3893
108421,7353879877,Jose Luis Ricardo,Rodriguez Mamani,8814314384219430,9,77125.4956
119230,124686366,Carlos Carlos,Lopez Perez,8050833345718070,1,77121.51
33047,5635733849,Ricardo Ricardo,Mendoza Mendoza,7296096295299680,4,77111.6785
14661,4139747187,Elena Jose Jose,Garcia,9139689664344290,3,77106.5805
116077,5751095214,Ana,Mendoza,1029918123261990,11,77105.918
13175,6359831551,Juan,Garcia,3826743943880590,3,77105.4392
309,4861044454,Ricardo Sofia,Flores,4507420170159840,1,77104.7004
18824,7381531127,Elena,Rodriguez,9594939015292020,13,77102.4262
44021,7327731855,Lucia Jose,Garcia Perez,1351258880420390,2,77092.0592
83484,7431972759,Jose,Claros,3547310058548420,10,77090.3751
31661,6774942464,Jose,Mamani Vargas,3805700574483060,1,77090.3551
14528,5025500446,Jose Jose,Mamani,8267220656876760,9,77077.0394
44944,2815056218,Lucia,Perez,9357477196241060,6,77065.6153
7400,4253017197,Maria Lucia,Perez Quispe,692303163983331,2,77063.087
27141,584761550,Maria Diego Luis,Flores Perez,2988477455317460,1,77063.078
21337,4159296617,Ana Carlos,Rodriguez,8265473132701960,1,77056.6073
39144,9179046678,Lucia Elena,Perez,7172827810848280,11,77055.6212
9220,5369591899,Jose,Garcia,9015706112101300,5,77053.169
28247,3007197431,Jose Lucia Jorge,Mamani,3457362644124510,2,77031.6847
70825,1671239055,Jorge Diego Elena,Garcia,5790706137532760,10,77028.8927
111645,9391460522,Ana Ana Maria,Vargas,7854389603240160,6,77027.5059
52345,5879197902,Sofia Diego Jose,Vargas Mendoza,1606920826565690,6,77020.1686
32365,9111233576,Ricardo Ricardo Sofia,Claros Garcia,3761861393128160,13,77017.263
32166,40674589,Jorge Ana,Perez Lopez,3646659132616370,12,77009.2147
123623,6586105968,Ricardo,Mamani Rodriguez,6614643676703130,7,77004.2114
17559,2207915298,Ana,Flores,1314934219909240,6,76992.519
80467,6316753294,Ana Carlos,Garcia Mamani,3489535117672600,7,76991.2978
67858,5284741112,Diego Lucia Jose,Perez,4893371308482590,6,76988.6832
117661,543393155,Maria Jose,Mamani Garcia,4346493205142830,8,76988.1282
79761,7188735421,Ana,Rodriguez Lopez,5958467113505970,13,76982.5799
35177,1319146735,Luis Diego Ricardo,Vargas Martinez,1287033751129400,5,76979.7393
70397,5537846947,Elena Juan Maria,Mamani,7981510778489330,12,76979.404
57201,7937735095,Juan Elena Maria,Flores Quispe,5130154397464370,5,76975.2571
57398,9568019658,Ricardo Luis,Perez Mamani,9896813617654890,8,76975.2082
34714,7935332513,Ana,Lopez Vargas,1204585488929520,14,76955.1921
35835,6948763745,Lucia Lucia,Flores Rodriguez,2882663892881280,10,76952.9737
83545,4047540326,Lucia Diego Lucia,Flores,9236659463696240,4,76952.3464
100957,220242726,Ana,Rodriguez Mamani,545451216778584,6,76949.6643
121015,6389942961,Juan,Garcia Mamani,9913826951966310,10,76948.6668
79858,7220340110,Jose Sofia Juan,Rodriguez Quispe,4477935206399940,14,76943.5892
5138,5244489276,Ana Ricardo Ricardo,Vargas Flores,8871839578415570,8,76943.2654
101416,7978862407,Jose Maria,Mendoza,7624518367785760,4,76941.7321
54102,5701367007,Diego Jorge Maria,Flores,4551305385893430,2,76941.3613
53137,1923056950,Luis,Flores,9028653560767900,13,76939.8934
23114,8393096504,Maria,Rodriguez,5215727947925850,6,76932.6624
64560,4168156994,Ana,Rodriguez,1745818754562780,11,76930.6055
49790,8215530025,Diego Elena Ana,Quispe Quispe,5149360332382630,9,76925.4071
69095,2313522463,Elena Luis,Lopez,1092678377636430,1,76923.495
27675,6914705273,Ana Diego,Quispe Rodriguez,4034198625405630,3,76920.4285
11016,7646747925,Jorge Sofia,Mamani Vargas,5204723048582300,10,76919.2408
112383,871949108,Jose Juan Luis,Lopez Lopez,4951001346937440,1,76916.2462
95542,2552777909,Jose,Claros Mendoza,9047481835248520,9,76914.5054
85355,4801923079,Luis Diego Sofia,Quispe Mamani,2855521146185270,4,76913.2727
82859,249823893,Carlos Elena Maria,Vargas Garcia,4236564498310840,6,76911.6071
117192,3949873556,Carlos Juan,Vargas Lopez,1708407948839470,14,76906.1564
3136,1574255956,Carlos Ana Carlos,Martinez,7143414930157140,2,76905.508
109070,3784154554,Ricardo,Vargas Claros,6092298714697710,6,76902.0413
36526,1748662431,Lucia,Garcia Lopez,275378569538091,6,76896.58
121403,3376552725,Diego Ana,Mendoza Perez,1136073659260910,5,76893.9067
80194,1056888312,Sofia,Vargas,3262313216921920,3,76892.3464
76372,6480613437,Maria Diego Carlos,Vargas Lopez,9516074922881270,8,76889.8206
33206,5074413549,Diego,Rodriguez Mamani,9095701154023500,10,76889.4773
2261,8104727738,Carlos Juan,Mamani Mendoza,3140531809684600,7,76884.2436
70004,7568108597,Maria,Mamani,9066601218928750,5,76883.2247
78804,2024991911,Juan Elena Carlos,Quispe,1752617408040300,6,76878.6354
64734,8628597954,Maria,Perez Lopez,2456809144371890,3,76870.3719
76015,1519042547,Carlos Maria Ana,Garcia,2907463396951380,11,76870.0773
70898,4000707558,Lucia,Perez Claros,2687643295782070,13,76867.2449
115133,107311361,Jorge,Mamani Perez,3102118830328750,14,76866.6865
35260,858337759,Diego,Perez,7000708219482700,7,76865.9372
87364,4326776341,Jorge Jose,Rodriguez,6707437196610120,3,76865.8011
50767,3891671217,Elena Luis Luis,Flores,6403781804772240,9,76864.0772
50990,1704181119,Elena,Rodriguez,6088221763165070,4,76856.92
62782,8376470330,Diego Jose,Mamani,2755137119856640,13,76855.0371
107417,5668130404,Jorge Maria Sofia,Lopez Garcia,2195916501120550,1,76839.5388
49799,2801717833,Diego Juan Luis,Flores Mendoza,9127204319036250,9,76827.375
115474,4356505667,Maria Diego Sofia,Lopez Rodriguez,2024137821578950,12,76823.8779
18108,2195932678,Maria,Mamani Mendoza,5520671135434080,12,76822.1106
97829,9271795167,Luis Juan,Mendoza,3023743109572270,7,76818.3167
88211,5157096435,Lucia Ana Juan,Mamani Flores,8324410835193940,1,76809.3047
38695,4785789857,Jose Elena,Quispe,4366756329036340,5,76805.4531
63453,9888125358,Ana,Quispe,9074776217010470,6,76796.6792
32159,9810461271,Juan,Rodriguez Rodriguez,3438983535957210,12,76781.5031
42347,4990920841,Sofia,Mamani Lopez,6924058843441330,10,76778.1216
102170,222757510,Maria Luis Sofia,Choque Mamani,2382930300031990,13,76776.1721
60568,3205243088,Ana,Lopez Rodriguez,9783268470542280,4,76775.5965
19888,8484585142,Carlos,Perez Mendoza,7915585237299870,8,76772.4862
89577,8648596077,Ana Luis Carlos,Flores Quispe,5525456796106040,7,76771.55
34918,6919875450,Luis Jorge Elena,Perez Perez,2614505985010480,14,76771.0956
105452,6910837795,Ana Maria,Claros Quispe,6902858018428910,13,76765.5747
20013,9382809835,Ana,Garcia Mamani,5012239299625740,8,76764.3232
35638,758899436,Luis Lucia,Martinez Perez,6130466105077750,1,76763.2282
109533,3530850286,Ricardo Elena,Mamani Rodriguez,1324691565025280,14,76756.4113
114579,5019804326,Carlos Maria Juan,Garcia Mendoza,4856688647167750,12,76756.0791
76705,6155143314,Jorge Elena,Vargas Rodriguez,715371776880243,14,76751.4785
16822,6030383774,Carlos Juan,Mendoza Lopez,4674449511848130,4,76745.4196
52959,1956083176,Lucia,Claros,5589499607716210,7,76743.5815
41582,9459815337,Sofia,Perez,7882736089509420,5,76742.8703
23831,6034797733,Lucia Elena,Rodriguez Quispe,5315042434464140,13,76741.1079
6870,6284352038,Elena Jorge,Perez,2067127295525680,5,76736.3747
120487,5851647252,Lucia,Vargas,3928261357539380,3,76732.6593
74495,65775943,Carlos,Mamani,3862239757687100,11,76726.5906
95846,1754542153,Luis Elena,Perez Garcia,2328601153675040,10,76719.9235
97035,2229175480,Carlos,Flores Claros,7111437470353920,1,76719.8466
23169,6586646586,Elena,Mamani Rodriguez,8094785856507080,10,76719.3784
112756,4077412461,Jose Jose Luis,Mamani,459815542189932,11,76714.0001
56732,4532094653,Luis Diego Maria,Quispe Quispe,5514901203179720,2,76712.0022
5745,9863544353,Jorge,Mamani Mendoza,7095597752643640,12,76711.0491
40654,6249422157,Jose,Garcia Perez,1855197692595330,10,76704.822
49290,3386084360,Juan Carlos Jorge,Quispe,1432365743817430,3,76699.3419
16688,936415775,Diego Diego,Mamani,7397330931715180,10,76696.4832
26478,6357198118,Jorge Juan,Mendoza Perez,1624405599067460,1,76689.3719
52708,3292857928,Jorge,Lopez Garcia,9333162337053090,9,76686.9064
73512,5883192537,Luis,Flores Garcia,2321458045103300,10,76682.4868
67519,4802451512,Luis Jorge Juan,Mamani,6050582046467540,8,76682.3125
93330,5430292157,Jorge,Mamani,4491930370611340,7,76680.7866
111123,1668699704,Ricardo Jose Jorge,Flores Garcia,9541539517638440,13,76680.5136
72519,8519505785,Elena Elena,Vargas,3886718108546130,3,76679.2883
113155,6129485023,Maria Maria,Vargas,2921992053819400,12,76677.406
115717,8029933085,Carlos Jorge,Quispe,8018073142268210,1,76676.298
53147,507473780,Diego Jorge,Vargas,4220129323900980,9,76672.1924
37429,9838396206,Maria Luis,Perez Flores,2087904391496650,2,76668.1202
62434,3384700411,Carlos,Mamani,8011988488094450,8,76664.5347
78867,4086196828,Lucia,Mamani Garcia,8400612812059490,9,76661.9514
82001,6765310858,Carlos Jose,Rodriguez,9791965675568740,5,76642.2642
7413,9994755481,Sofia Carlos Jose,Mamani Mendoza,9299843015617410,12,76634.0646
110955,3450806812,Jose,Rodriguez Lopez,3885178601030600,4,76631.6037
111216,967236657,Elena Jose,Mamani,2083840940156320,11,76631.4022
56735,2238166585,Ricardo Lucia Ricardo,Mamani,2197233754991480,11,76627.9534
121367,643229288,Juan Elena Lucia,Flores Vargas,3317381609669780,2,76623.7642
26387,2874392605,Carlos Jorge Jose,Quispe,4751801025620160,6,76623.5569
24593,3291025073,Jose Sofia,Garcia Mamani,5035468938546530,3,76622.6951
103071,4967308574,Diego Diego Luis,Mamani Perez,3689299069492310,7,76621.145
15942,7791288956,Sofia Juan Ricardo,Lopez Mamani,1369912692734200,8,76618.7213
111076,9333248866,Jorge Ricardo,Claros Lopez,6317307589449840,1,76615.5779
950,310330999,Ana Lucia,Flores Garcia,9942956042055050,5,76610.5381
56637,2152881727,Lucia Carlos Jose,Mamani Mamani,4662022526561680,3,76600.0018
107649,7627431420,Maria,Mamani,3420930577618970,10,76582.4441
4742,7124262745,Elena Ricardo Jose,Lopez Flores,7363381515023260,14,76579.5043
52262,3666655528,Ricardo Jose,Rodriguez,968449097069961,4,76577.2725
66733,7881325794,Jose,Rodriguez,4311306893894610,13,76570.0969
92248,9959604851,Sofia Lucia Carlos,Vargas,2393741658590290,6,76567.4369
24947,4003973048,Juan Ricardo Ana,Garcia Vargas,3347963692546890,12,76565.1266
77694,6916087828,Juan Ricardo Ricardo,Lopez,9260722395954530,10,76564.23
77587,4998532778,Lucia,Flores Vargas,7705980893403800,5,76554.3986
10181,2887333549,Elena Juan Elena,Claros Claros,1555161552184320,8,76551.2082
21686,8651989498,Maria,Mendoza Perez,6940811325472230,2,76546.8351
74041,3493011889,Juan Lucia Ricardo,Garcia,6553650776244540,5,76536.1082
83635,5080852038,Luis Juan,Flores,930789356531178,8,76534.1099
1956,3395117385,Ana Ricardo Jorge,Mendoza,2055474999902880,8,76532.0058
77007,9828879123,Maria Ricardo,Claros Mamani,1448172660746850,14,76529.6409
118500,6964587753,Luis,Mamani,4993593722397300,7,76521.5889
105251,5084904085,Luis,Quispe Lopez,6429406472436180,11,76508.9234
2826,5986825871,Elena Jose Diego,Vargas,7986858941133140,13,76493.6578
83143,5783958142,Elena Jose,Vargas Lopez,744942833205266,7,76489.8071
98611,6259276999,Maria Maria Ricardo,Flores Quispe,3566082839236450,6,76488.4836
46107,2529650772,Elena Ricardo,Lopez,1913421855746150,8,76488.4599
51435,6867747154,Jorge Juan Lucia,Flores,3304807861012730,1,76486.8589
123086,4633096588,Jorge Ana Juan,Rodriguez Vargas,6849354065581580,9,76477.755
22851,652782638,Luis Jorge,Flores Vargas,2467373313641550,9,76474.74
110446,308053198,Maria Carlos,Quispe,7033954265825550,3,76474.5024
79839,3056883945,Jose,Mendoza,8904164502958870,2,76470.9838
92984,5694454844,Carlos Jorge,Mendoza,6754397998149840,10,76468.7215
38051,401800708,Ana,Vargas Flores,4302385952973830,4,76466.6792
79060,8484286120,Carlos Elena,Rodriguez Garcia,9840592833770400,12,76466.2946
113420,7746684077,Maria Sofia Carlos,Mendoza,9204987186290200,2,76457.6408
27639,2988997445,Diego Luis Ricardo,Mendoza,5385803054186390,2,76448.4917
15263,8677379818,Maria Lucia Luis,Claros,8412312372840160,10,76448.4342
71727,9232697719,Ricardo Jorge,Mendoza,2637977815026190,1,76447.2969
8758,8797062102,Luis Diego,Lopez,3403594474778110,2,76443.8534
52402,2218322088,Elena Sofia Lucia,Mendoza Claros,3515999588353580,11,76435.7136
52961,6308840277,Jose Diego,Vargas,6505010253109370,12,76431.3735
87762,661724011,Ricardo,Mamani,5171250826333790,11,76429.6747
33748,5851810070,Jorge,Claros,3481489891378630,1,76422.0164
75088,7244616876,Jose Ricardo,Mendoza Perez,1314423993531270,1,76413.7774
120016,9099313141,Diego Jose,Quispe Garcia,2456675225822930,9,76409.3146
91827,3948797565,Diego Carlos Ricardo,Lopez,6987000414673710,7,76403.059
57900,2191358142,Juan,Vargas,399656193246451,14,76399.665
13465,7633144385,Juan Diego,Lopez Mamani,7587830081070180,7,76379.9136
115777,5060525954,Luis Ana Sofia,Garcia,4315811160371100,4,76367.6648
56248,5172343323,Diego Carlos,Mendoza,1173265598374100,10,76365.936
10984,6074447160,Maria Luis,Claros Garcia,8734664999570860,8,76365.7987
18374,9431166505,Lucia Elena Ricardo,Lopez,63308804896812,12,76365.4662
38068,3208235622,Sofia,Vargas Garcia,2106303610624490,12,76364.1753
115556,7658777256,Sofia Elena,Perez,5678670401296280,1,76363.8807
57942,8206935162,Jose Ana,Rodriguez,8487075854822930,14,76359.19
104101,9217373420,Ana Jorge,Quispe Perez,7046891842194780,10,76358.2351
91040,7608859863,Luis Diego Juan,Mamani Lopez,4029389942409990,8,76356.3564
102018,8668737758,Jose Diego,Flores Mendoza,6578640645253120,5,76350.64
20088,7736811037,Carlos,Rodriguez,805033268388592,5,76345.6038
13530,3100821218,Luis,Vargas Flores,1463626892504490,11,76341.9853
68635,4377738784,Lucia Elena,Claros,8959043406453010,2,76324.3082
75703,361327035,Luis Ana,Vargas Rodriguez,5167609940986560,4,76322.5965
39652,8591542736,Lucia Luis,Lopez Garcia,2317408829629350,11,76317.8894
99238,7169971038,Elena,Claros,6677031005936350,11,76314.0572
12429,1259232046,Maria Luis,Garcia Rodriguez,2904189807141620,11,76293.4644
19796,5309417511,Sofia,Vargas,8037637821457370,6,76285.74
106992,1676228884,Luis Jorge Maria,Perez,1086874357583430,11,76279.2517
91539,4837681678,Luis Jose Elena,Lopez Lopez,1390040154971270,1,76275.6434
